price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,completion_year,number_of_floors,total_units,property_type,tenure_type,land_title,floor_range,state,city
355000,1173.0,3.0,2.0,1.0,6,1,1,0,0,1,1,0,,15.0,,Condominium,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
360000,1005.0,3.0,2.0,1.0,5,1,0,1,1,1,0,0,,23.0,,Condominium,Leasehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
310000,1164.0,2.0,2.0,1.0,9,0,0,0,0,0,0,0,,,,Condominium,Freehold,Bumi Lot,Medium,Perak,Ipoh
280000,750.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,5.0,40.0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Petaling Jaya
310000,1023.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2019.0,,1200.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
900000,1421.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2008.0,,256.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Tanjung Bungah
770000,1485.0,4.0,3.0,2.0,10,1,0,0,0,0,1,0,2014.0,36.0,236.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
390000,1419.0,4.0,3.0,2.0,0,1,1,1,0,0,1,0,2014.0,16.0,96.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Ampang
220000,856.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,9.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor,Bandar Mahkota Cheras
228000,416.0,1.0,1.0,1.0,4,1,1,0,1,1,1,1,,22.0,176.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
380000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2009.0,23.0,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
115000,710.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Melaka,Ayer Keroh
750000,1350.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,2010.0,4.0,227.0,Condominium,Leasehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
218700,883.0,3.0,2.0,1.0,9,1,0,0,0,1,0,0,2021.0,33.0,746.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor,Puchong
138000,550.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Medium,Penang,George Town
360000,800.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,2016.0,,1900.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang,George Town
345000,547.0,1.0,1.0,1.0,11,0,0,0,1,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Cheras
433094,1184.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2020.0,17.0,676.0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya,Putrajaya
395000,800.0,2.0,2.0,1.0,10,1,0,0,1,1,0,0,,,,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
270000,750.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,1999.0,21.0,838.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Relau
278000,1100.0,3.0,2.0,1.0,7,1,1,1,0,1,1,0,,17.0,,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Klang
260000,800.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
420000,1148.0,4.0,2.0,1.0,11,1,1,1,1,0,1,1,,5.0,625.0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor,Petaling Jaya
330000,1200.0,3.0,2.0,2.0,10,1,0,0,1,0,0,0,2014.0,23.0,744.0,Service Residence,Freehold,Non Bumi Lot,Low,Selangor,Batu Caves
380000,918.0,3.0,2.0,1.0,10,1,1,0,0,1,1,0,1997.0,15.0,450.0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
1480000,4370.0,5.0,7.0,1.0,14,0,0,0,0,0,0,0,2015.0,6.0,280.0,Condominium,Leasehold,Non Bumi Lot,High,Selangor,Puchong
900000,2240.0,5.0,4.0,1.0,10,0,0,0,0,0,0,0,,,,Others,Leasehold,Bumi Lot,Unknown,Johor,Skudai
510000,658.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,2014.0,31.0,336.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,George Town
460000,980.0,3.0,2.0,1.0,10,1,1,1,1,0,1,1,2013.0,21.0,358.0,Condominium,Leasehold,Non Bumi Lot,High,Selangor,Petaling Jaya
490000,900.0,3.0,2.0,1.0,8,1,1,1,1,1,1,0,2016.0,,472.0,Condominium,Leasehold,Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
196000,650.0,3.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Low,Johor,Skudai
280000,717.0,1.0,1.0,1.0,9,1,0,1,1,1,1,0,,11.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
150000,527.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Ampang
255000,755.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2010.0,14.0,336.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
240000,907.0,3.0,2.0,1.0,7,1,0,0,0,0,1,0,2005.0,20.0,606.0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Seri Kembangan
368000,1238.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,,14.0,319.0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Skudai
345000,636.0,1.0,1.0,1.0,9,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Low,Selangor,Cyberjaya
500000,1453.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Bukit Mertajam
365000,1152.0,3.0,2.0,1.0,6,1,1,0,1,1,1,0,2005.0,19.0,292.0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
310000,900.0,3.0,2.0,1.0,5,1,0,1,0,1,1,0,,12.0,,Condominium,Freehold,Non Bumi Lot,Low,Selangor,Puchong
449000,1207.0,4.0,2.0,1.0,10,1,0,0,0,1,1,0,2013.0,18.0,250.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
420000,650.0,2.0,2.0,1.0,11,1,1,1,0,1,1,0,,,,Service Residence,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
185000,678.0,3.0,2.0,1.0,3,0,0,0,0,0,1,0,,,,Apartment,Freehold,Bumi Lot,Low,Selangor,Shah Alam
125000,645.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
168000,667.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
450000,550.0,1.0,1.0,1.0,12,0,0,0,0,0,0,0,2016.0,35.0,,Service Residence,Freehold,Non Bumi Lot,High,Selangor,Cheras
188000,861.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
38000,689.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,,,,Service Residence,Leasehold,Non Bumi Lot,Medium,Perak,Semanggol
249000,801.0,3.0,2.0,1.0,9,0,0,0,0,0,1,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Puchong
285000,853.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,2016.0,,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Sepang
317000,450.0,1.0,1.0,1.0,10,0,1,1,0,0,0,0,2016.0,32.0,704.0,Service Residence,Leasehold,Non Bumi Lot,High,Selangor,Bangi
240000,953.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Medium,Selangor,Bandar Mahkota Cheras
470000,1207.0,4.0,2.0,1.0,11,1,0,0,0,1,1,0,2013.0,18.0,250.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
470000,1366.0,4.0,2.0,1.0,7,1,0,0,0,0,1,0,2017.0,27.0,162.0,Condominium,Leasehold,Bumi Lot,Unknown,Selangor,Puchong
400000,915.0,2.0,2.0,1.0,2,1,1,0,1,1,1,0,1991.0,4.0,,Condominium,Freehold,Non Bumi Lot,High,Selangor,Subang Jaya
270000,850.0,3.0,2.0,1.0,10,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Petaling Jaya
285000,813.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Shah Alam
365000,759.0,2.0,2.0,1.0,12,0,0,0,0,0,0,0,2014.0,16.0,512.0,Service Residence,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
360000,816.0,2.0,2.0,1.0,6,0,1,1,1,1,1,0,2016.0,22.0,616.0,Service Residence,Freehold,Bumi Lot,Medium,Selangor,Shah Alam
120000,650.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Seri Kembangan
290000,466.0,1.0,1.0,1.0,10,1,1,1,0,1,1,0,,43.0,956.0,Studio,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
200000,850.0,3.0,2.0,1.0,9,0,1,1,0,1,1,1,2021.0,,359.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Petaling Jaya
210000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,High,Selangor,Damansara Damai
165000,650.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
230000,900.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2009.0,13.0,,Apartment,Leasehold,Bumi Lot,Low,Johor,Johor Bahru
170000,795.0,3.0,2.0,1.0,4,1,0,0,0,1,0,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,High,Selangor,Puchong
280000,904.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,2007.0,14.0,454.0,Apartment,Leasehold,Bumi Lot,High,Johor,Johor Bahru
461000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2006.0,20.0,,Apartment,Freehold,Non Bumi Lot,High,Penang,Jelutong
200000,675.0,3.0,2.0,1.0,5,0,0,0,1,1,0,1,,5.0,912.0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Damansara Damai
198000,850.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Medium,Johor,Permas Jaya
530000,765.0,2.0,1.0,2.0,13,0,0,0,0,0,0,0,2017.0,22.0,1343.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Bayan Lepas
1350000,2766.0,4.0,3.0,1.0,1,0,0,0,0,0,0,0,,,,Duplex,Leasehold,Malay Reserved,Low,Selangor,Batu Caves
370000,857.0,2.0,2.0,2.0,2,0,1,0,0,0,0,0,2017.0,27.0,608.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
210000,800.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Low,Unknown,Unknown
420000,554.0,2.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Service Residence,Freehold,Non Bumi Lot,High,Unknown,Unknown
1200000,2400.0,5.0,4.0,2.0,6,0,0,0,0,0,0,0,2015.0,33.0,540.0,Condominium,Freehold,Non Bumi Lot,High,Selangor,Cheras
290000,1200.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,228.0,Service Residence,Leasehold,Bumi Lot,Medium,Selangor,Seri Kembangan
220000,657.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
330000,1006.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,2009.0,13.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Johor,Johor Bahru
355000,1173.0,3.0,2.0,1.0,8,1,1,0,0,1,1,0,,15.0,,Condominium,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
140000,613.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Low,Johor,Johor Bahru
380000,1200.0,4.0,2.0,1.0,14,0,1,0,0,1,1,1,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Seri Kembangan
330000,960.0,3.0,2.0,1.0,14,0,1,0,0,1,1,1,,,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Seri Kembangan
143000,657.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,,,,Flat,Leasehold,Bumi Lot,Low,Selangor,Pandamaran
580000,1270.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,2017.0,31.0,476.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Sungai Ara
460000,1328.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,,13.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Butterworth
395000,1206.0,4.0,2.0,1.0,0,0,0,1,0,1,1,0,,16.0,384.0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
350000,1161.0,3.0,2.0,2.0,9,1,1,0,0,1,1,0,2007.0,10.0,396.0,Condominium,Freehold,Bumi Lot,Medium,Selangor,Klang
520000,1399.0,3.0,2.0,1.0,5,1,0,0,1,1,1,0,2008.0,20.0,1400.0,Condominium,Freehold,Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
230000,810.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,,5.0,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Puchong
220000,780.0,3.0,2.0,1.0,6,0,0,0,0,0,1,0,2012.0,9.0,344.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Puchong
310000,900.0,3.0,2.0,2.0,10,1,0,0,0,0,1,0,2020.0,,723.0,Apartment,Freehold,Bumi Lot,Medium,Selangor,Setia Alam
260000,800.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,High,Selangor,Petaling Jaya
145000,650.0,3.0,1.0,1.0,0,0,0,0,0,1,0,0,,,,Condominium,Freehold,Bumi Lot,High,Selangor,Shah Alam
728000,1626.0,4.0,3.0,1.0,11,1,0,1,1,1,1,0,2006.0,36.0,202.0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
420000,1080.0,3.0,2.0,2.0,3,0,1,1,0,1,1,0,,17.0,444.0,Condominium,Leasehold,Bumi Lot,Unknown,Selangor,Shah Alam
135000,1010.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Sarawak,Kuching
148000,1101.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
165000,548.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Service Residence,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
295000,856.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,4.0,40.0,Apartment,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
250000,633.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,4.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Sarawak,Kuching
355000,1173.0,3.0,2.0,1.0,5,1,1,0,0,1,1,0,,15.0,,Condominium,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
1450000,1200.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2022.0,,450.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Bayan Lepas
345000,786.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2007.0,22.0,816.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Ayer Itam
288000,654.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,2014.0,38.0,554.0,Apartment,Freehold,Non Bumi Lot,High,Penang,Tanjong Tokong
328000,1442.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Unknown,Perak,Taiping
150000,667.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Unknown,Selangor,Puchong
160000,670.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,5.0,950.0,Flat,Freehold,Non Bumi Lot,Unknown,Selangor,Puchong
530000,1207.0,3.0,2.0,1.0,8,1,0,0,0,1,1,0,2013.0,18.0,250.0,Service Residence,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
750000,1173.0,3.0,2.0,2.0,9,1,1,0,1,0,1,0,2022.0,26.0,727.0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Petaling Jaya
230000,680.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Bukit Jambul
400000,1386.0,4.0,3.0,2.0,12,0,0,0,0,0,0,0,2013.0,20.0,899.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Petaling Jaya
250000,882.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,1996.0,31.0,360.0,Condominium,Freehold,Non Bumi Lot,Low,Penang,Ayer Itam
1818000,2300.0,4.0,4.0,2.0,9,0,0,0,0,0,0,0,1999.0,22.0,79.0,Condominium,Freehold,Non Bumi Lot,Low,Penang,Tanjung Bungah
319000,850.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,,,960.0,Apartment,Freehold,Bumi Lot,High,Selangor,Cyberjaya
275000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2008.0,16.0,196.0,Apartment,Leasehold,Bumi Lot,Medium,Johor,Johor Bahru
340000,989.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,2017.0,2.0,669.0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Bangi
140000,810.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,Medium,Selangor,Hulu Langat
399000,708.0,2.0,2.0,1.0,7,0,0,0,0,0,0,0,2014.0,,177.0,Condominium,Freehold,Non Bumi Lot,Medium,Pahang,Kuantan
275000,799.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Terengganu,Kijal
270000,768.0,1.0,1.0,1.0,10,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Pahang,Kuantan
263000,600.0,3.0,1.0,2.0,4,1,1,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
272000,777.0,1.0,1.0,2.0,12,0,0,0,0,0,0,0,2016.0,21.0,336.0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Semenyih
520000,1258.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,2007.0,16.0,529.0,Condominium,Freehold,Non Bumi Lot,Low,Penang,Sungai Ara
300000,610.0,1.0,1.0,1.0,10,1,0,0,1,1,1,1,2009.0,19.0,312.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
225000,657.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Bumi Lot,Low,Selangor,Shah Alam
400000,792.0,2.0,2.0,1.0,11,0,0,0,0,0,1,0,2018.0,,280.0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor,Port Klang
239000,603.0,3.0,1.0,1.0,3,1,1,0,1,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
268000,906.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2006.0,21.0,565.0,Apartment,Leasehold,Non Bumi Lot,Medium,Johor,Johor Bahru
168000,700.0,2.0,1.0,1.0,0,1,0,0,0,0,1,0,,,,Apartment,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
288000,464.0,1.0,1.0,1.0,8,1,1,1,0,1,1,0,,43.0,956.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
350000,1009.0,3.0,2.0,2.0,11,1,0,0,0,1,1,0,2017.0,36.0,1338.0,Service Residence,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
190000,656.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Klang
290000,850.0,3.0,2.0,1.0,4,1,0,0,0,0,0,0,2005.0,7.0,120.0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Shah Alam
900000,1432.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,,,684.0,Condominium,Freehold,Non Bumi Lot,High,Sarawak,Kuching
350000,1080.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,,12.0,,Apartment,Freehold,Non Bumi Lot,Medium,Penang,Teluk Kumbar
355000,614.0,1.0,1.0,1.0,7,0,0,0,0,0,0,0,2015.0,11.0,488.0,Condominium,Freehold,Non Bumi Lot,Low,Johor,Iskandar Puteri
395000,810.0,2.0,2.0,1.0,10,0,0,0,0,0,0,0,2004.0,27.0,,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Tanjung Bungah
400000,422.0,1.0,1.0,2.0,5,0,0,0,0,0,0,0,2018.0,,,Service Residence,Leasehold,Non Bumi Lot,Medium,Pahang,Kuantan
198000,743.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2009.0,13.0,,Apartment,Leasehold,Bumi Lot,Medium,Johor,Johor Bahru
345000,430.0,2.0,2.0,1.0,1,1,1,1,1,1,1,0,2021.0,,,Service Residence,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
400000,979.0,3.0,2.0,2.0,7,1,1,0,1,1,1,0,2015.0,24.0,675.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor,Seri Kembangan
207000,1022.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor,Kajang
580000,1349.0,3.0,1.0,1.0,8,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Unknown,Unknown,Unknown
485000,1100.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,,,109.0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
295000,738.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Sabah,Kota Kinabalu
170000,810.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,Medium,Selangor,Hulu Langat
205000,786.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
128000,657.0,3.0,2.0,1.0,0,1,0,1,0,0,1,0,,5.0,,Flat,Freehold,Non Bumi Lot,Low,Selangor,Klang
115000,657.0,3.0,2.0,1.0,0,1,0,1,0,0,1,0,,5.0,,Flat,Freehold,Non Bumi Lot,Medium,Selangor,Klang
270000,850.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Low,Selangor,Bangi
499000,1200.0,3.0,3.0,2.0,14,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,High,Putrajaya,Putrajaya
318000,973.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,2015.0,,352.0,Condominium,Leasehold,Non Bumi Lot,Medium,Johor,Johor Bahru
450000,870.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2016.0,29.0,391.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
500000,1066.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
260000,732.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,2000.0,18.0,752.0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
340000,850.0,3.0,2.0,2.0,5,1,0,0,0,1,0,0,,15.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Shah Alam
119000,650.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,High,Selangor,Bandar Saujana Putra
370000,858.0,3.0,2.0,1.0,6,1,1,1,1,0,1,0,2007.0,24.0,299.0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Ampang
430000,1039.0,3.0,2.0,1.0,4,1,1,0,1,1,1,0,,5.0,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Subang Jaya
250000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Shah Alam
260000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Shah Alam
175000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Shah Alam
210000,816.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Rawang
206500,688.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Service Residence,Freehold,Non Bumi Lot,Medium,Melaka,Klebang
218000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang,Sungai Ara
770000,1345.0,4.0,2.0,2.0,12,0,0,0,0,0,0,0,2016.0,17.0,91.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
220000,590.0,2.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Unknown,Penang,Bayan Lepas
235000,450.0,2.0,1.0,1.0,11,0,0,0,0,0,0,0,,,,Condominium,Leasehold,Non Bumi Lot,Medium,Unknown,Unknown
477100,600.0,2.0,1.0,1.0,14,1,0,0,0,1,1,0,2009.0,22.0,800.0,Studio,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
790000,1800.0,4.0,3.0,3.0,14,0,0,0,0,0,0,0,,,,Duplex,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
180000,810.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,Low,Selangor,Hulu Langat
250000,853.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,2016.0,,,Apartment,Freehold,Bumi Lot,High,Selangor,Sepang
