price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,property_type,tenure_type,land_title,floor_range,state
290000,640.0,2.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,High,Sarawak
590000,1111.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
430000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Penang
990000,1463.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Penang
349000,1169.0,3.0,2.0,1.0,8,1,0,1,0,1,1,0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur
730000,1300.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
196000,650.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Low,Johor
478000,887.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
1650000,2800.0,4.0,5.0,2.0,11,1,1,1,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
200000,614.0,3.0,2.0,1.0,3,1,0,1,1,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
530000,1059.0,4.0,2.0,2.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
400000,1020.0,3.0,2.0,1.0,8,0,0,0,0,1,1,1,Service Residence,Leasehold,Bumi Lot,Medium,Selangor
377000,1023.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
375000,818.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Selangor
460000,940.0,4.0,2.0,2.0,10,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Low,Kuala Lumpur
300000,800.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
480000,940.0,4.0,2.0,2.0,10,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
450000,1150.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
350000,1179.0,4.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Johor
315000,1024.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Johor
168000,710.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Johor
358000,1200.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Johor
850000,1488.0,3.0,3.0,1.0,12,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Sabah
340000,1000.0,3.0,2.0,1.0,9,1,0,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
530000,950.0,2.0,1.0,1.0,8,1,0,1,0,1,1,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
188000,1059.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Medium,Melaka
229000,969.0,3.0,2.0,1.0,2,0,0,0,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
245000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
250000,434.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
200000,750.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Putrajaya
360000,804.0,3.0,2.0,2.0,10,1,0,1,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor
335000,1288.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Selangor
290000,934.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Selangor
860000,1421.0,4.0,3.0,2.0,14,1,1,0,1,0,1,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
1000000,1567.0,4.0,5.0,3.0,8,1,0,1,1,1,0,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
180000,854.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Selangor
145000,500.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Medium,Johor
160000,650.0,3.0,2.0,1.0,2,1,0,0,1,1,1,1,Apartment,Freehold,Bumi Lot,Low,Selangor
150000,700.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Unknown,Melaka
310000,1288.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sarawak
168000,660.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Sarawak
150000,550.0,2.0,2.0,1.0,2,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Penang
245000,914.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Melaka
458000,1018.0,3.0,2.0,2.0,11,1,0,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
480000,1399.0,3.0,2.0,1.0,7,1,0,1,0,0,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor
295000,715.0,2.0,1.0,1.0,14,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
195000,600.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Sabah
450000,1068.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Johor
135000,580.0,2.0,1.0,1.0,0,1,0,0,0,1,1,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
185000,580.0,2.0,1.0,1.0,0,1,0,0,0,1,1,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
320000,835.0,3.0,2.0,1.0,2,1,0,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
138000,624.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sarawak
178000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Sarawak
185000,720.0,3.0,2.0,1.0,9,1,0,0,0,0,1,0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur
298000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
270000,891.0,3.0,2.0,1.0,0,1,0,0,0,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
230000,680.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang
165000,580.0,2.0,1.0,1.0,0,1,0,0,0,1,1,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
998000,864.0,3.0,2.0,1.0,5,1,1,1,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
240000,646.0,3.0,1.0,1.0,6,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Penang
210000,600.0,2.0,1.0,2.0,4,1,1,1,1,1,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
250000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Sabah
85000,540.0,2.0,1.0,1.0,2,0,0,1,0,0,0,0,Flat,Freehold,Non Bumi Lot,Medium,Selangor
560000,1200.0,3.0,2.0,1.0,10,1,0,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur
250000,632.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Sarawak
188000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Unknown
275000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Sarawak
360000,1259.0,3.0,2.0,1.0,8,0,1,1,0,0,0,0,Condominium,Leasehold,Bumi Lot,Unknown,Selangor
350000,946.0,3.0,2.0,1.0,7,1,1,1,0,0,1,0,Condominium,Leasehold,Bumi Lot,High,Selangor
179000,650.0,3.0,1.0,1.0,0,0,0,1,0,0,1,0,Flat,Leasehold,Bumi Lot,Medium,Selangor
432000,646.0,2.0,1.0,1.0,11,1,1,0,0,1,1,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
780000,1155.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor
460000,847.0,2.0,2.0,2.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
520000,2124.0,4.0,5.0,2.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Johor
456000,926.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Low,Selangor
500000,960.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
155000,656.0,3.0,2.0,1.0,0,1,0,0,1,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
260000,845.0,3.0,2.0,1.0,10,1,0,0,0,0,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
750000,1283.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
270000,904.0,3.0,2.0,1.0,6,1,1,1,1,1,1,1,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur
360000,1069.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Melaka
580000,1160.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sarawak
308000,860.0,3.0,2.0,1.0,3,1,0,0,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
340000,850.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Johor
350000,1433.0,4.0,3.0,2.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
415000,1222.0,3.0,2.0,2.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
210000,802.0,3.0,2.0,2.0,1,1,0,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
360000,1093.0,3.0,2.0,1.0,8,0,1,0,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor
238000,590.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Low,Selangor
165000,678.0,2.0,1.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
235000,735.0,3.0,2.0,1.0,1,1,1,0,1,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
140000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,0,1,Apartment,Leasehold,Bumi Lot,High,Selangor
140000,650.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Flat,Freehold,Bumi Lot,High,Selangor
450000,1116.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Sarawak
460000,1190.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Sarawak
430000,1680.0,4.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Sarawak
410000,802.0,2.0,2.0,1.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
245000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Low,Selangor
380000,1076.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
400000,735.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sarawak
600000,1257.0,4.0,3.0,2.0,7,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Sarawak
260000,950.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
480000,1399.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Sarawak
230000,850.0,3.0,2.0,2.0,14,0,1,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
290000,818.0,2.0,2.0,1.0,8,1,1,0,1,0,1,0,Service Residence,Freehold,Non Bumi Lot,High,Kuala Lumpur
500000,940.0,2.0,2.0,1.0,10,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Penang
229000,844.0,4.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
310000,1100.0,3.0,2.0,1.0,8,1,0,0,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
670000,1223.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Unknown
200000,750.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
480000,870.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
320000,1106.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Selangor
320000,926.0,3.0,2.0,1.0,11,0,1,1,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
658000,1184.0,3.0,2.0,2.0,9,1,1,1,0,1,1,1,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
250000,755.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,High,Kuala Lumpur
370000,1052.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,High,Selangor
490000,1272.0,4.0,2.0,1.0,11,1,1,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
260000,770.0,3.0,2.0,1.0,0,1,0,0,1,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
229999,901.0,3.0,2.0,1.0,7,1,0,0,0,0,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor
200000,750.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
658000,1184.0,3.0,2.0,2.0,9,1,1,1,0,1,1,1,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
260000,770.0,3.0,2.0,1.0,0,1,0,0,1,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
182000,615.0,2.0,2.0,1.0,0,1,0,0,0,0,1,0,Flat,Freehold,Non Bumi Lot,Low,Selangor
630000,1642.0,4.0,3.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
390000,800.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
230000,901.0,3.0,2.0,1.0,13,1,0,0,0,0,1,0,Condominium,Leasehold,Non Bumi Lot,High,Selangor
220000,850.0,3.0,2.0,1.0,12,1,1,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
290000,685.0,1.0,1.0,1.0,7,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,High,Johor
398000,800.0,2.0,2.0,1.0,13,1,0,0,1,1,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
499000,720.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
155000,650.0,3.0,1.0,1.0,0,1,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
1500000,1185.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Penang
270000,850.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Flat,Freehold,Bumi Lot,Medium,Putrajaya
480000,1150.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Melaka
200000,650.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,High,Kuala Lumpur
498000,852.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
308000,715.0,1.0,1.0,1.0,12,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor
308000,715.0,1.0,1.0,1.0,14,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor
180000,700.0,3.0,1.0,1.0,0,1,0,1,0,1,1,0,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
200000,650.0,1.0,1.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Pahang
175000,550.0,2.0,1.0,1.0,3,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Low,Selangor
125000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Low,Johor
228000,1588.0,4.0,2.0,1.0,0,1,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
530000,1600.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sarawak
1420000,1185.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Penang
308000,715.0,1.0,1.0,1.0,12,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor
290000,700.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
238000,849.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Unknown,Selangor
490000,1097.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Johor
788000,1251.0,3.0,3.0,2.0,11,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Putrajaya
1000000,2306.0,5.0,5.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
210000,1001.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Johor
560000,990.0,3.0,2.0,1.0,7,1,0,0,1,1,0,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
670000,1900.0,4.0,3.0,2.0,6,1,1,1,0,1,1,0,Condominium,Freehold,Bumi Lot,Low,Selangor
380000,1200.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
530000,1207.0,3.0,2.0,2.0,8,1,0,0,0,1,1,0,Service Residence,Leasehold,Bumi Lot,Medium,Kuala Lumpur
130000,600.0,2.0,1.0,1.0,14,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Johor
360000,903.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,High,Selangor
738000,1020.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
330000,850.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Johor
160000,646.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Selangor
180000,820.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
525000,1645.0,4.0,3.0,2.0,13,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Low,Selangor
206000,710.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Johor
98000,650.0,3.0,2.0,1.0,10,0,0,0,1,1,0,1,Apartment,Leasehold,Bumi Lot,Low,Selangor
350000,850.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Johor
270000,1055.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
420000,700.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
200000,580.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Penang
178000,800.0,3.0,2.0,1.0,0,0,0,0,1,0,1,0,Apartment,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
360000,700.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
299000,660.0,1.0,1.0,1.0,10,1,0,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
495000,920.0,3.0,2.0,1.0,0,0,1,0,1,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
215000,812.0,3.0,2.0,1.0,1,1,0,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
270000,1100.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Negeri Sembilan
700000,845.0,3.0,2.0,2.0,2,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang
246000,936.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Johor
75000,750.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
97000,645.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
115000,700.0,3.0,2.0,1.0,0,1,0,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor
500000,1849.0,4.0,3.0,2.0,6,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Selangor
69000,720.0,3.0,1.0,1.0,0,1,0,1,1,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
63000,650.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Medium,Selangor
65000,581.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Bumi Lot,Medium,Selangor
285000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang
260000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang
220000,750.0,3.0,2.0,1.0,6,0,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
300000,800.0,3.0,2.0,1.0,9,1,1,1,0,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
420000,951.0,3.0,2.0,1.0,10,0,1,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,High,Selangor
310000,1087.0,3.0,3.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
450000,900.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,High,Putrajaya
515000,850.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang
600000,850.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang
379888,668.0,2.0,2.0,1.0,11,1,1,0,1,0,0,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
300000,745.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
740000,1450.0,3.0,3.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
850000,1098.0,3.0,2.0,2.0,1,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
129000,650.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Flat,Leasehold,Bumi Lot,Unknown,Selangor
530000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang
305000,1028.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Johor
288000,914.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Johor
170000,783.0,3.0,2.0,1.0,4,1,0,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,High,Selangor
280000,736.0,3.0,2.0,1.0,0,0,0,0,0,1,0,1,Apartment,Freehold,Non Bumi Lot,Low,Selangor
980000,969.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
480000,848.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
298000,1141.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
300000,748.0,3.0,2.0,1.0,6,1,1,0,1,1,0,1,Condominium,Leasehold,Bumi Lot,Low,Kuala Lumpur
738000,1550.0,3.0,2.0,1.0,11,1,1,0,0,1,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
155000,657.0,3.0,2.0,9.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Selangor
230000,750.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
410000,720.0,2.0,2.0,1.0,10,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Negeri Sembilan
380000,835.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
390000,1148.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur
300000,760.0,3.0,2.0,1.0,2,0,0,1,0,1,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
