Model,Trim_Level,Removal_Percent,listing_id,scenario_b_fold,actual_price_RM,predicted_price_RM
Gradient Boosting,2.5%,2.5,99630680,4,500000.0,539799.4522892195
Gradient Boosting,2.5%,2.5,95939125,3,550000.0,245263.2192367834
Gradient Boosting,2.5%,2.5,98708890,1,505000.0,603559.9431047798
Gradient Boosting,2.5%,2.5,100753214,4,300000.0,323876.0475490115
Gradient Boosting,2.5%,2.5,100753863,3,350000.0,460891.3503097557
Gradient Boosting,2.5%,2.5,101520669,3,645000.0,657230.5747359955
Gradient Boosting,2.5%,2.5,101709333,1,570000.0,509809.1569609151
Gradient Boosting,2.5%,2.5,100683528,4,620000.0,648841.6736718102
Gradient Boosting,2.5%,2.5,102897216,2,625000.0,636414.3275079303
Gradient Boosting,2.5%,2.5,100252019,5,400000.0,387372.2272249407
Gradient Boosting,2.5%,2.5,103783318,5,520000.0,455959.4847277167
Gradient Boosting,2.5%,2.5,103783311,2,220000.0,215079.72028835167
Gradient Boosting,2.5%,2.5,102896891,1,420000.0,334388.68409144314
Gradient Boosting,2.5%,2.5,103460144,1,700000.0,666998.0844754515
Gradient Boosting,2.5%,2.5,103783301,4,480000.0,774612.0873441286
Gradient Boosting,2.5%,2.5,103749775,2,290000.0,288966.4086602123
Gradient Boosting,2.5%,2.5,103691723,5,520000.0,510394.9740783661
Gradient Boosting,2.5%,2.5,103217445,2,220000.0,290945.3022098482
Gradient Boosting,2.5%,2.5,101675234,4,170000.0,222483.50503008356
Gradient Boosting,2.5%,2.5,102561588,2,430000.0,250445.4050793984
Gradient Boosting,2.5%,2.5,102747063,4,285000.0,262799.12162206566
Gradient Boosting,2.5%,2.5,102673963,1,300000.0,295490.94296891143
Gradient Boosting,2.5%,2.5,102745690,4,328000.0,346683.0325855199
Gradient Boosting,2.5%,2.5,103783141,1,368000.0,343146.73129785684
Gradient Boosting,2.5%,2.5,103451619,1,290000.0,295153.18539867515
Gradient Boosting,2.5%,2.5,103643436,3,395000.0,475871.28541051346
Gradient Boosting,2.5%,2.5,101898183,4,330000.0,356403.2388713082
Gradient Boosting,2.5%,2.5,101257243,1,760000.0,789394.4090018212
Gradient Boosting,2.5%,2.5,101900153,2,825000.0,781769.711499716
Gradient Boosting,2.5%,2.5,103284027,5,410000.0,442754.4341164677
Gradient Boosting,2.5%,2.5,103783120,1,430000.0,530920.2790267285
Gradient Boosting,2.5%,2.5,103783085,1,160000.0,186487.6172363845
Gradient Boosting,2.5%,2.5,103129715,4,425000.0,357177.3234329346
Gradient Boosting,2.5%,2.5,100648022,2,590000.0,402432.61784818897
Gradient Boosting,2.5%,2.5,103742424,3,193000.0,215839.55718641024
Gradient Boosting,2.5%,2.5,103783048,1,547000.0,564815.3691273286
Gradient Boosting,2.5%,2.5,103783179,5,400000.0,481482.1443341606
Gradient Boosting,2.5%,2.5,103565502,4,310000.0,316975.1776587501
Gradient Boosting,2.5%,2.5,101710732,4,275000.0,335709.6674944312
Gradient Boosting,2.5%,2.5,96641475,5,255000.0,248728.49456940338
Gradient Boosting,2.5%,2.5,101687435,4,380000.0,376011.09452285233
Gradient Boosting,2.5%,2.5,103113723,4,295000.0,348177.0351520631
Gradient Boosting,2.5%,2.5,103106128,3,500000.0,474492.18787136563
Gradient Boosting,2.5%,2.5,103057728,1,360000.0,353994.886920986
Gradient Boosting,2.5%,2.5,103561320,1,159000.0,133231.76257141097
Gradient Boosting,2.5%,2.5,103470389,5,160000.0,155781.35752547544
Gradient Boosting,2.5%,2.5,102999145,3,295000.0,272976.12919472874
Gradient Boosting,2.5%,2.5,103783144,5,480000.0,499677.55451918225
Gradient Boosting,2.5%,2.5,97162366,4,425000.0,365156.0233831458
Gradient Boosting,2.5%,2.5,101811340,5,288000.0,248073.02044954879
Gradient Boosting,2.5%,2.5,103445983,2,420000.0,449102.4363433023
Gradient Boosting,2.5%,2.5,102748654,1,390000.0,375499.3781016901
Gradient Boosting,2.5%,2.5,103097692,3,240000.0,241285.37696216378
Gradient Boosting,2.5%,2.5,102640532,1,495000.0,415674.9645662585
Gradient Boosting,2.5%,2.5,100648098,4,285000.0,302406.1600006862
Gradient Boosting,2.5%,2.5,103451751,3,355000.0,405582.52104065963
Gradient Boosting,2.5%,2.5,103340412,3,360000.0,358428.37136204325
Gradient Boosting,2.5%,2.5,102384300,2,900000.0,949313.0122114265
Gradient Boosting,2.5%,2.5,103763222,3,531000.0,485682.43705888337
Gradient Boosting,2.5%,2.5,103763215,1,532000.0,456330.1529528422
Gradient Boosting,2.5%,2.5,101190108,4,250000.0,283391.9036604039
Gradient Boosting,2.5%,2.5,100417213,2,260000.0,302981.0317351893
Gradient Boosting,2.5%,2.5,102470889,4,498000.0,530275.6927159274
Gradient Boosting,2.5%,2.5,102451918,5,410000.0,362378.60412949335
Gradient Boosting,2.5%,2.5,103763235,1,530500.0,553094.4586218278
Gradient Boosting,2.5%,2.5,103251056,5,280000.0,239819.82971989576
Gradient Boosting,2.5%,2.5,103315428,3,405000.0,368410.2559034583
Gradient Boosting,2.5%,2.5,103782953,2,330000.0,459902.6910997965
Gradient Boosting,2.5%,2.5,103783035,4,160000.0,136320.7457140041
Gradient Boosting,2.5%,2.5,103018708,4,750000.0,735769.5744948526
Gradient Boosting,2.5%,2.5,103783027,3,195000.0,204456.29544234165
Gradient Boosting,2.5%,2.5,103143100,5,890000.0,767004.0852157328
Gradient Boosting,2.5%,2.5,103468565,4,230000.0,221399.1503878284
Gradient Boosting,2.5%,2.5,103154349,3,425000.0,346728.41264846845
Gradient Boosting,2.5%,2.5,103782938,3,85000.0,72981.48669345501
Gradient Boosting,2.5%,2.5,101255961,4,468000.0,496126.90146972454
Gradient Boosting,2.5%,2.5,100767226,2,480000.0,471596.43295199616
Gradient Boosting,2.5%,2.5,101189876,4,250000.0,319370.4214310547
Gradient Boosting,2.5%,2.5,103193831,1,290000.0,255206.6400228126
Gradient Boosting,2.5%,2.5,100432981,4,185000.0,217682.2696715228
Gradient Boosting,2.5%,2.5,103470385,2,359000.0,282953.49285321956
Gradient Boosting,2.5%,2.5,100480993,4,300000.0,447722.1244550949
Gradient Boosting,2.5%,2.5,101519139,3,600000.0,623018.6969575107
Gradient Boosting,2.5%,2.5,103549889,5,330000.0,282002.940094412
Gradient Boosting,2.5%,2.5,103380630,4,440000.0,391260.9286729276
Gradient Boosting,2.5%,2.5,103355256,3,188000.0,183894.76293009313
Gradient Boosting,2.5%,2.5,103097681,1,280000.0,270151.8126205941
Gradient Boosting,2.5%,2.5,102658768,1,275000.0,268184.91389596823
Gradient Boosting,2.5%,2.5,102561739,4,170000.0,221694.8173059439
Gradient Boosting,2.5%,2.5,101898105,1,570000.0,498096.28779149643
Gradient Boosting,2.5%,2.5,103118791,2,580000.0,592541.693078568
Gradient Boosting,2.5%,2.5,102287856,4,340000.0,343007.806650035
Gradient Boosting,2.5%,2.5,101121674,1,480000.0,495805.9526381699
Gradient Boosting,2.5%,2.5,100082034,5,378000.0,422814.51164827903
Gradient Boosting,2.5%,2.5,103251793,5,368000.0,377112.6726419786
Gradient Boosting,2.5%,2.5,99889505,4,280000.0,316187.3917424581
Gradient Boosting,2.5%,2.5,103451338,3,405000.0,444477.62432775623
Gradient Boosting,2.5%,2.5,103506212,1,300000.0,314261.39682040614
Gradient Boosting,2.5%,2.5,103522532,2,300000.0,295088.6375059172
Gradient Boosting,2.5%,2.5,103671845,4,320000.0,303933.20349187066
Gradient Boosting,2.5%,2.5,103708869,5,340000.0,360037.58563427895
Gradient Boosting,2.5%,2.5,103782911,5,210000.0,196683.25765832464
Gradient Boosting,2.5%,2.5,103492971,2,345000.0,354708.8530297876
Gradient Boosting,2.5%,2.5,103492972,2,345000.0,354708.8530297876
Gradient Boosting,2.5%,2.5,102103790,5,230000.0,248029.10165618238
Gradient Boosting,2.5%,2.5,103782790,3,120000.0,213176.56298838562
Gradient Boosting,2.5%,2.5,103782781,1,400000.0,431795.25093985023
Gradient Boosting,2.5%,2.5,101518590,5,1050000.0,882884.3465467806
Gradient Boosting,2.5%,2.5,103782870,5,170000.0,189617.5704910368
Gradient Boosting,2.5%,2.5,103601485,1,480000.0,492782.76782530476
Gradient Boosting,2.5%,2.5,103193842,2,780000.0,805667.8192106517
Gradient Boosting,2.5%,2.5,103039433,1,498000.0,566244.0065494856
Gradient Boosting,2.5%,2.5,103204534,5,400000.0,365428.1751235264
Gradient Boosting,2.5%,2.5,103585430,3,380790.0,358346.74766545644
Gradient Boosting,2.5%,2.5,103708972,4,240000.0,196331.61910139828
Gradient Boosting,2.5%,2.5,103547608,4,230000.0,237473.4822150409
Gradient Boosting,2.5%,2.5,103230999,3,230000.0,214929.778333703
Gradient Boosting,2.5%,2.5,102996368,1,265000.0,274268.7740923808
Gradient Boosting,2.5%,2.5,102583527,5,420000.0,365131.41512466344
Gradient Boosting,2.5%,2.5,103141531,3,370000.0,237500.91041193294
Gradient Boosting,2.5%,2.5,103422356,4,798000.0,813276.9627699915
Gradient Boosting,2.5%,2.5,99032642,1,570000.0,526386.6948967911
Gradient Boosting,2.5%,2.5,98472845,1,428000.0,337713.20725317753
Gradient Boosting,2.5%,2.5,103258889,5,380000.0,413518.2575581497
Gradient Boosting,2.5%,2.5,102436890,4,495000.0,503673.77778344613
Gradient Boosting,2.5%,2.5,99568831,3,400000.0,686344.719203096
Gradient Boosting,2.5%,2.5,102451678,1,380000.0,400832.64881642454
Gradient Boosting,2.5%,2.5,102363584,3,520000.0,583245.1569862877
Gradient Boosting,2.5%,2.5,101041456,4,888000.0,978223.5366476761
Gradient Boosting,2.5%,2.5,101527935,3,318000.0,291467.53070892714
Gradient Boosting,2.5%,2.5,100752947,5,388000.0,336976.6095562851
Gradient Boosting,2.5%,2.5,103782699,4,800000.0,624548.7189907827
Gradient Boosting,2.5%,2.5,103782690,4,380000.0,390892.6129224052
Gradient Boosting,2.5%,2.5,102025202,2,165000.0,192238.73558927208
Gradient Boosting,2.5%,2.5,103782759,2,430000.0,497055.39921844495
Gradient Boosting,2.5%,2.5,103782758,5,65000.0,139381.65687421756
Gradient Boosting,2.5%,2.5,103782739,3,319000.0,389336.9456545251
Gradient Boosting,2.5%,2.5,101518502,1,800000.0,739237.8035019058
Gradient Boosting,2.5%,2.5,101518490,3,700000.0,768511.5576250124
Gradient Boosting,2.5%,2.5,101518491,1,750000.0,769702.5690683378
Gradient Boosting,2.5%,2.5,100960521,2,750000.0,710522.7946914267
Gradient Boosting,2.5%,2.5,103782658,2,880000.0,911606.5386229443
Gradient Boosting,2.5%,2.5,103782648,5,420000.0,289972.65736990893
Gradient Boosting,2.5%,2.5,103782734,5,565000.0,519570.5462767602
Gradient Boosting,2.5%,2.5,99364371,2,360000.0,318444.0236299249
Gradient Boosting,2.5%,2.5,98927160,2,750000.0,736587.3145960061
Gradient Boosting,2.5%,2.5,103557523,2,185000.0,186917.65528055024
Gradient Boosting,2.5%,2.5,103557422,3,330000.0,345143.1798099434
Gradient Boosting,2.5%,2.5,103557279,4,640000.0,560404.6576297028
Gradient Boosting,2.5%,2.5,102974165,1,380000.0,443669.9914442428
Gradient Boosting,2.5%,2.5,100322106,4,260000.0,275733.0301053155
Gradient Boosting,2.5%,2.5,103782725,2,420000.0,427900.8781307813
Gradient Boosting,2.5%,2.5,103292981,4,270000.0,240971.25398705952
Gradient Boosting,2.5%,2.5,101007702,2,718000.0,820693.786240669
Gradient Boosting,2.5%,2.5,102654505,4,230000.0,243103.02949371925
Gradient Boosting,2.5%,2.5,102641102,2,150000.0,196089.88536478017
Gradient Boosting,2.5%,2.5,102618302,3,150000.0,148561.79032787116
Gradient Boosting,2.5%,2.5,103340299,3,600000.0,600477.0604588998
Gradient Boosting,2.5%,2.5,103258422,4,340000.0,374022.5115092755
Gradient Boosting,2.5%,2.5,100547259,3,443000.0,392243.23014140944
Gradient Boosting,2.5%,2.5,103627604,2,850000.0,876842.909850995
Gradient Boosting,2.5%,2.5,103159521,3,800000.0,642662.3565419925
Gradient Boosting,2.5%,2.5,102695595,2,919000.0,952855.8121281748
Gradient Boosting,2.5%,2.5,102940655,3,453000.0,466387.19220734754
Gradient Boosting,2.5%,2.5,102940652,5,395000.0,484964.21060792793
Gradient Boosting,2.5%,2.5,103782625,4,360000.0,351494.5514291028
Gradient Boosting,2.5%,2.5,100959243,1,1050000.0,1265602.3207539234
Gradient Boosting,2.5%,2.5,100418424,4,580000.0,606225.31643519
Gradient Boosting,2.5%,2.5,103782529,3,380000.0,381677.72998604365
Gradient Boosting,2.5%,2.5,100977186,5,610000.0,613487.0026895832
Gradient Boosting,2.5%,2.5,103782549,3,240000.0,233404.44847837146
Gradient Boosting,2.5%,2.5,102796653,5,588000.0,614225.4150967862
Gradient Boosting,2.5%,2.5,99523105,2,318000.0,315426.5040149512
Gradient Boosting,2.5%,2.5,103712366,5,520000.0,447307.96578088833
Gradient Boosting,2.5%,2.5,101518486,2,520000.0,424513.0076225281
Gradient Boosting,2.5%,2.5,101518474,1,490000.0,666646.0373296838
Gradient Boosting,2.5%,2.5,101518084,3,525000.0,559859.1046577841
Gradient Boosting,2.5%,2.5,103782502,1,500000.0,578911.4135433763
Gradient Boosting,2.5%,2.5,103782499,2,470000.0,505340.44197522296
Gradient Boosting,2.5%,2.5,103782498,5,298000.0,333275.67487188365
Gradient Boosting,2.5%,2.5,102576844,3,538000.0,605472.1802504985
Gradient Boosting,2.5%,2.5,101518068,1,1050000.0,1014383.6822051441
Gradient Boosting,2.5%,2.5,102197544,2,815000.0,618417.5128438119
Gradient Boosting,2.5%,2.5,103315487,5,700000.0,656764.1614534114
Gradient Boosting,2.5%,2.5,103283609,1,235000.0,294453.69390563795
Gradient Boosting,2.5%,2.5,103113406,4,390000.0,393886.2984412016
Gradient Boosting,2.5%,2.5,96822478,1,750000.0,546595.3553568288
Gradient Boosting,2.5%,2.5,102301402,2,585000.0,613622.0459927473
Gradient Boosting,2.5%,2.5,103782573,2,160000.0,201620.25699758224
Gradient Boosting,2.5%,2.5,103678958,5,149000.0,194276.70799103618
Gradient Boosting,2.5%,2.5,103547614,5,280000.0,201063.96152114024
Gradient Boosting,2.5%,2.5,103547609,2,250000.0,219560.12571055803
Gradient Boosting,2.5%,2.5,103367062,4,349999.0,331641.98018492985
Gradient Boosting,2.5%,2.5,103033406,2,380000.0,228341.7278627422
Gradient Boosting,2.5%,2.5,102618310,2,400000.0,474490.3004322236
Gradient Boosting,2.5%,2.5,102561611,4,360000.0,310484.01900731836
Gradient Boosting,2.5%,2.5,102747155,2,398000.0,363505.01710729825
Gradient Boosting,2.5%,2.5,103556164,2,379000.0,502867.1733846704
Gradient Boosting,2.5%,2.5,100074489,1,350000.0,348909.21759976726
Gradient Boosting,2.5%,2.5,96073653,5,680000.0,652905.8779353177
Gradient Boosting,2.5%,2.5,103541158,4,730000.0,393817.5994358242
Gradient Boosting,2.5%,2.5,102470974,5,498000.0,510666.34174482344
Gradient Boosting,2.5%,2.5,102384461,5,380000.0,413611.4844109983
Gradient Boosting,2.5%,2.5,100770957,4,300000.0,260903.94138947883
Gradient Boosting,2.5%,2.5,98838663,2,370000.0,320670.5605673699
Gradient Boosting,2.5%,2.5,103259332,5,520000.0,521251.409435768
Gradient Boosting,2.5%,2.5,102470822,4,313000.0,317776.9302328891
Gradient Boosting,2.5%,2.5,102354043,5,820000.0,841580.5853467261
Gradient Boosting,2.5%,2.5,101042014,1,760000.0,787779.0122368687
Gradient Boosting,2.5%,2.5,103782353,5,498000.0,501487.7034976544
Gradient Boosting,2.5%,2.5,103659446,5,880000.0,829096.2559674479
Gradient Boosting,2.5%,2.5,103388813,5,380000.0,412328.3273105192
Gradient Boosting,2.5%,2.5,103388815,5,240000.0,301155.3091211446
Gradient Boosting,2.5%,2.5,103462313,2,280000.0,272426.03314207605
Gradient Boosting,2.5%,2.5,102940640,1,400000.0,360159.66917979217
Gradient Boosting,2.5%,2.5,103568969,3,360000.0,370955.96313510113
Gradient Boosting,2.5%,2.5,103782316,3,720000.0,588444.8001916833
Gradient Boosting,2.5%,2.5,103782470,5,1200000.0,853922.3316927163
Gradient Boosting,2.5%,2.5,103428589,4,560000.0,590489.7368776058
Gradient Boosting,2.5%,2.5,103429099,4,350000.0,314728.5808436816
Gradient Boosting,2.5%,2.5,103782439,3,125000.0,130743.5202173119
Gradient Boosting,2.5%,2.5,103782434,5,370000.0,454690.1320219666
Gradient Boosting,2.5%,2.5,102785812,4,485000.0,489968.7366987612
Gradient Boosting,2.5%,2.5,103782430,5,422888.0,485646.7312255278
Gradient Boosting,2.5%,2.5,102171455,2,190000.0,192656.0559208651
Gradient Boosting,2.5%,2.5,101518074,5,630000.0,617545.5924447839
Gradient Boosting,2.5%,2.5,101518072,3,650000.0,662321.4052047656
Gradient Boosting,2.5%,2.5,101518066,3,440000.0,436402.91218419326
Gradient Boosting,2.5%,2.5,101781735,1,450000.0,320024.8162981401
Gradient Boosting,2.5%,2.5,103782285,3,135000.0,114400.95466199437
Gradient Boosting,2.5%,2.5,101710750,3,550000.0,538905.194997642
Gradient Boosting,2.5%,2.5,98693277,3,600000.0,644832.1593160346
Gradient Boosting,2.5%,2.5,103556720,2,505000.0,507106.2856924894
Gradient Boosting,2.5%,2.5,102515464,3,638000.0,676181.2676085597
Gradient Boosting,2.5%,2.5,102352833,5,380000.0,409616.91715787
Gradient Boosting,2.5%,2.5,103720396,5,160000.0,193115.39651832898
Gradient Boosting,2.5%,2.5,101412879,4,480000.0,442165.5720769147
Gradient Boosting,2.5%,2.5,103627786,4,630000.0,524557.6115768885
Gradient Boosting,2.5%,2.5,103397842,2,265000.0,307977.754937081
Gradient Boosting,2.5%,2.5,103255092,2,210000.0,230345.22345458507
Gradient Boosting,2.5%,2.5,102452927,3,330000.0,360147.1498500939
Gradient Boosting,2.5%,2.5,103782355,1,349000.0,337529.01091278053
Gradient Boosting,2.5%,2.5,100959617,2,565000.0,617344.3658089637
Gradient Boosting,2.5%,2.5,103669925,4,600000.0,603654.2471657051
Gradient Boosting,2.5%,2.5,103631936,1,290000.0,300647.22812384885
Gradient Boosting,2.5%,2.5,103383040,3,700000.0,617912.5630314018
Gradient Boosting,2.5%,2.5,102092737,2,300000.0,260639.10327845393
Gradient Boosting,2.5%,2.5,103382840,5,665000.0,642293.1262131368
Gradient Boosting,2.5%,2.5,103382831,3,600000.0,641393.7094143254
Gradient Boosting,2.5%,2.5,96852887,4,508000.0,425502.07529186294
Gradient Boosting,2.5%,2.5,103564371,2,375000.0,367706.1256961463
Gradient Boosting,2.5%,2.5,103457034,5,699999.0,806940.2014328687
Gradient Boosting,2.5%,2.5,103398198,5,320000.0,329538.2784608202
Gradient Boosting,2.5%,2.5,102965472,3,450000.0,539142.8333334007
Gradient Boosting,2.5%,2.5,102210051,3,420000.0,388896.6822979271
Gradient Boosting,2.5%,2.5,99446991,1,660000.0,682055.888954551
Gradient Boosting,2.5%,2.5,90069219,1,800000.0,1174790.550878655
Gradient Boosting,2.5%,2.5,103216778,2,485000.0,503829.1895859182
Gradient Boosting,2.5%,2.5,103052290,4,1100000.0,1011795.834491461
Gradient Boosting,2.5%,2.5,103052115,5,620000.0,640721.1131506272
Gradient Boosting,2.5%,2.5,98695154,5,350000.0,374742.1649304919
Gradient Boosting,2.5%,2.5,103252361,2,430000.0,433186.8505660064
Gradient Boosting,2.5%,2.5,103217447,5,320000.0,323741.71191641403
Gradient Boosting,2.5%,2.5,103160019,4,350000.0,345527.79644575686
Gradient Boosting,2.5%,2.5,101009687,5,1100000.0,1021026.7625310137
Gradient Boosting,2.5%,2.5,100857405,5,360000.0,336862.8225264396
Gradient Boosting,2.5%,2.5,103782194,4,275000.0,286539.3371551375
Gradient Boosting,2.5%,2.5,102971271,2,355000.0,517450.01577759953
Gradient Boosting,2.5%,2.5,102940643,5,445000.0,394675.88443371706
Gradient Boosting,2.5%,2.5,102940649,5,293000.0,297254.5573719451
Gradient Boosting,2.5%,2.5,100335803,1,378000.0,435035.3086668249
Gradient Boosting,2.5%,2.5,102940653,1,423000.0,420256.998485525
Gradient Boosting,2.5%,2.5,102940644,2,335000.0,360996.81591385143
Gradient Boosting,2.5%,2.5,103782280,3,175000.0,173132.91636050877
Gradient Boosting,2.5%,2.5,102083079,3,358000.0,324063.25996511977
Gradient Boosting,2.5%,2.5,102058483,4,585000.0,661414.8486815164
Gradient Boosting,2.5%,2.5,98336057,2,145000.0,142518.51766547546
Gradient Boosting,2.5%,2.5,97662947,3,690000.0,592297.0373074153
Gradient Boosting,2.5%,2.5,103782174,2,698000.0,787783.169696713
Gradient Boosting,2.5%,2.5,103782172,1,600000.0,688917.8020730639
Gradient Boosting,2.5%,2.5,103782271,1,380000.0,364338.6423028331
Gradient Boosting,2.5%,2.5,102821523,5,470000.0,439489.73408360034
Gradient Boosting,2.5%,2.5,102403645,5,350000.0,261243.11429817174
Gradient Boosting,2.5%,2.5,103010740,2,400000.0,496735.97933024925
Gradient Boosting,2.5%,2.5,98792718,4,342000.0,370466.3488992674
Gradient Boosting,2.5%,2.5,102437336,3,650000.0,722108.1134713944
Gradient Boosting,2.5%,2.5,103782225,1,368000.0,481697.9390977537
Gradient Boosting,2.5%,2.5,90430929,3,245000.0,263386.29352393583
Gradient Boosting,2.5%,2.5,103782124,5,240000.0,189910.87219000718
Gradient Boosting,2.5%,2.5,102349862,2,360000.0,360527.2924427519
Gradient Boosting,2.5%,2.5,103782218,2,318000.0,336210.75425574987
Gradient Boosting,2.5%,2.5,103782209,5,390000.0,370480.82268315286
Gradient Boosting,2.5%,2.5,102805236,2,445000.0,446147.42393863265
Gradient Boosting,2.5%,2.5,103101612,4,229000.0,319668.6244521059
Gradient Boosting,2.5%,2.5,102824990,5,390000.0,350326.12025887595
Gradient Boosting,2.5%,2.5,100204288,2,225000.0,214787.0021261351
Gradient Boosting,2.5%,2.5,103669923,2,600000.0,634124.0172847129
Gradient Boosting,2.5%,2.5,103782200,2,170000.0,175532.31945370554
Gradient Boosting,2.5%,2.5,101114565,2,600000.0,587373.09410266
Gradient Boosting,2.5%,2.5,103383088,2,615000.0,613922.0897865918
Gradient Boosting,2.5%,2.5,102898888,2,369000.0,383439.41275387484
Gradient Boosting,2.5%,2.5,103349200,5,230000.0,226710.79436292697
Gradient Boosting,2.5%,2.5,102732915,5,387000.0,399079.9153362314
Gradient Boosting,2.5%,2.5,103383033,4,660000.0,626771.191240852
Gradient Boosting,2.5%,2.5,103669918,1,600000.0,625413.7633479129
Gradient Boosting,2.5%,2.5,95514300,4,280000.0,242232.0199635744
Gradient Boosting,2.5%,2.5,101292151,1,740000.0,707760.1388796079
Gradient Boosting,2.5%,2.5,103382758,5,570000.0,609144.7461992502
Gradient Boosting,2.5%,2.5,103382762,5,660000.0,597730.8289133415
Gradient Boosting,2.5%,2.5,103230995,1,150000.0,169778.1104671513
Gradient Boosting,2.5%,2.5,98874163,2,280000.0,283809.15776195674
Gradient Boosting,2.5%,2.5,102207144,2,620000.0,658632.8813323166
Gradient Boosting,2.5%,2.5,102436751,3,800000.0,720129.1484494344
Gradient Boosting,2.5%,2.5,98881317,5,320000.0,361375.5525108062
Gradient Boosting,2.5%,2.5,103252071,5,495000.0,502896.1093197104
Gradient Boosting,2.5%,2.5,102515617,4,420000.0,403839.08785105014
Gradient Boosting,2.5%,2.5,103782137,3,418000.0,366559.29096031806
Gradient Boosting,2.5%,2.5,101483278,1,759000.0,664191.5349796906
Gradient Boosting,2.5%,2.5,103556804,2,290000.0,295102.4953173015
